Order_ID,Date,Region,State,City,Channel,Category,Brand,SKU,Units_Sold,MRP,Discount_Pct,Selling_Price,Revenue,Distributor,Sales_Rep
ORD106987,2024-08-01,North,UP,Lucknow,General Trade,Personal Care,PureLather,Shampoo 200ml,17.0,263.31,0.7,261.47,4444.99,Dist_10,Rep_040
ORD104766,2024-12-01,South,Karnataka,Mysuru,General Trade,Dairy,DairyFresh,Ice Cream 1L,10.0,204.21,10.0,183.79,1837.9,Dist_12,Rep_008
ORD105053,2025-04-29,Central,Madhya Pradesh,Bhopal,General Trade,Personal Care,PureLather,Soap 100g,14.0,262.99,6.7,245.37,3435.18,Dist_09,Rep_003
ORD104117,2025-05-20,North,Punjab,Ludhiana,General Trade,Personal Care,FreshDay,Face Wash 100ml,8.0,46.22,16.3,38.69,309.52,Dist_07,Rep_017
ORD103340,2025-11-01,North,Punjab,Ludhiana,General Trade,Snacks,MunchWell,Namkeen 200g,23.0,69.93,7.2,64.9,1492.7,Dist_05,Rep_010
ORD107576,2025-09-12,South,Tamil Nadu,Coimbatore,HoReCa,Personal Care,FreshDay,Toothpaste 150g,8.0,73.27,6.7,68.36,546.88,Dist_13,Rep_033
ORD105898,2025-10-27,South,Karnataka,Mysuru,Modern Trade,Beverages,ChillJuice,Cola 250ml,16.0,91.17,3.8,87.71,1403.36,Dist_15,Rep_018
ORD101483,2025-07-22,Central,Chhattisgarh,Raipur,General Trade,Beverages,ChillJuice,Energy Drink 300ml,13.0,50.41,10.2,45.27,588.51,Dist_11,Rep_036
ORD108883,2024-02-08,West,Gujarat,Surat,General Trade,Personal Care,FreshDay,Toothpaste 150g,10.0,57.94,5.8,54.58,545.8,Dist_09,Rep_040
ORD101452,2024-02-14,South,Telangana,Hyderabad,HoReCa,Personal Care,PureLather,Toothpaste 150g,-12.0,237.14,12.4,207.73,-2492.76,Dist_10,Rep_015
ORD102876,2025-10-01,North,UP,Noida,E-commerce,Home Care,SparkleHome,Floor Cleaner 1L,10.0,65.83,5.9,61.95,619.5,Dist_07,Rep_011
ORD100128,2024-11-05,West,Maharashtra,Nagpur,Modern Trade,Snacks,MunchWell,Chips 52g,16.0,65.46,8.0,60.22,963.52,Dist_05,Rep_030
ORD106597,2024-07-24,West,Maharashtra,Nagpur,E-commerce,Home Care,CleanEdge,Floor Cleaner 1L,12.0,179.92,13.8,155.09,1861.08,Dist_06,Rep_007
ORD101124,2024-02-22,North,UP,Lucknow,General Trade,Snacks,CrunchTime,Biscuits 150g,11.0,10.37,16.8,8.63,94.93,Dist_04,Rep_015
ORD103053,2024-07-11,South,Karnataka,Bengaluru,General Trade,Beverages,MorningBrew,Energy Drink 300ml,10.0,83.88,7.5,77.59,775.9,Dist_06,Rep_001
ORD104234,2025-10-03,West,Maharashtra,mumbai,General Trade,Personal Care,PureLather,Shampoo 200ml,10.0,57.81,14.8,49.25,492.5,Dist_11,Rep_037
ORD104157,2024-01-27,East,West Bengal, Kolkata ,HoReCa,Dairy,DairyFresh,Butter 100g,10.0,209.0,5.8,196.88,1968.8,Dist_07,Rep_029
ORD105972,2025-12-01,South,Karnataka, Mysuru ,Modern Trade,Snacks,CrunchTime,Chips 52g,6.0,75.19,4.9,71.51,429.06,Dist_06,Rep_006
ORD106528,2024-11-27,East,Odisha,Bhubaneswar,E-commerce,Snacks,MunchWell,Biscuits 150g,21.0,97.13,13.7,83.82,1760.22,Dist_11,Rep_021
ORD104104,2024-03-08,Central,Chhattisgarh,Raipur,Modern Trade,Beverages,FizzUp,Juice 1L,11.0,64.64,9.4,58.56,644.16,Dist_06,Rep_017
ORD107132,2025-08-05,East,Odisha,Bhubaneswar,E-commerce,Beverages,FizzUp,Cola 250ml,8.0,66.2,9.9,59.65,477.2,Dist_08,Rep_039
ORD102057,2025-08-02,South,Telangana,Hyderabad,E-commerce,Personal Care,FreshDay,Soap 100g,14.0,152.67,5.0,145.04,2030.56,Dist_02,Rep_004
ORD104467,2024-07-19,South,Telangana,Hyderabad,General Trade,Personal Care,FreshDay,Toothpaste 150g,14.0,206.56,1.1,204.29,2860.06,Dist_04,Rep_012
ORD102419,2024-11-30,Central,Madhya Pradesh,Bhopal,General Trade,Beverages,ChillJuice,Energy Drink 300ml,10.0,17.86,0.0,17.86,178.6,Dist_06,Rep_016
ORD101684,2024-10-25,South,Telangana,Hyderabad,General Trade,Beverages,FizzUp,Energy Drink 300ml,12.0,23.17,1.5,22.82,273.84,Dist_14,Rep_017
ORD103774,2025-10-07,North,UP,Lucknow,E-commerce,Beverages,ChillJuice,Energy Drink 300ml,16.0,130.73,7.9,120.4,1926.4,Dist_08,Rep_039
ORD100692,2025-01-02,West,Gujarat,Surat,Modern Trade,Personal Care,GlowSkin,Face Wash 100ml,15.0,98.4,3.5,94.96,1424.4,Dist_13,Rep_028
ORD100198,2024-08-29,West,Gujarat,Ahmedabad,Modern Trade,Personal Care,FreshDay,Soap 100g,9.0,166.45,8.4,152.47,1372.23,Dist_09,Rep_030
ORD100081,2025-01-12,North,Delhi,New Delhi,General Trade,Dairy,DairyFresh,Paneer 200g,7.0,42.86,2.1,41.96,293.72,Dist_05,Rep_040
ORD107017,2024-10-23,East,Odisha,Bhubaneswar,E-commerce,Dairy,MooGold,Butter 100g,11.0,165.12,0.0,165.12,1816.32,Dist_03,Rep_014
ORD100398,2024-06-22,West,Maharashtra,nagpur,General Trade,Beverages,FizzUp,Cola 250ml,23.0,43.38,10.9,38.65,888.95,Dist_12,Rep_010
ORD108098,2025-08-12,South,Karnataka,Bengaluru,General Trade,Personal Care,GlowSkin,Toothpaste 150g,8.0,258.35,5.1,245.17,1961.36,Dist_07,Rep_020
ORD100817,2025-08-12,West,Maharashtra,Pune,HoReCa,Snacks,GoldenBite,Biscuits 150g,12.0,14.23,5.3,13.48,161.76,Dist_01,Rep_015
ORD107735,2024-10-06,West,Gujarat,Ahmedabad,General Trade,Dairy,DairyFresh,Milk 500ml,17.0,231.76,0.0,231.76,3939.92,Dist_01,Rep_009
ORD100403,2024-01-29,South,Tamil Nadu,Chennai,General Trade,Dairy,MooGold,Milk 500ml,12.0,149.96,3.4,144.86,1738.32,Dist_01,Rep_020
ORD100891,2025-06-03,Central,Madhya Pradesh,Indore,General Trade,Home Care,SparkleHome,Floor Cleaner 1L,10.0,193.67,14.5,165.59,1655.9,Dist_10,Rep_038
ORD103415,2025-05-25,South,Telangana,Hyderabad,E-commerce,Beverages,ChillJuice,Iced Tea 500ml,18.0,106.14,8.8,96.8,1742.4,Dist_12,Rep_021
ORD106567,2025-07-15,West,Maharashtra,Mumbai,Modern Trade,Dairy,DairyFresh,Milk 500ml,9.0,291.51,6.9,271.4,2442.6,Dist_08,Rep_001
ORD107922,2025-05-06,South,Telangana,hyderabad,HoReCa,Personal Care,PureLather,Toothpaste 150g,15.0,208.49,3.4,201.4,3021.0,Dist_01,Rep_040
ORD105494,2024-10-10,North,UP,Noida,General Trade,Snacks,MunchWell,Biscuits 150g,21.0,90.49,6.6,84.52,1774.92,Dist_08,Rep_039
ORD107804,2025-10-18,West,Maharashtra,Pune,E-commerce,Personal Care,PureLather,Toothpaste 150g,8.0,197.51,6.2,185.26,1482.08,Dist_03,Rep_028
ORD100003,2025-07-22,West,Maharashtra,Pune,HoReCa,Beverages,MorningBrew,Energy Drink 300ml,4.0,107.21,20.8,84.91,339.64,Dist_05,Rep_017
ORD105126,2025-08-18,North,Delhi,New Delhi,General Trade,Dairy,PureCow,Milk 500ml,10.0,225.9,12.6,197.44,1974.4,Dist_06,Rep_006
ORD103334,2025-04-07,North,Delhi,New Delhi,Modern Trade,Dairy,DairyFresh,Paneer 200g,15.0,29.08,14.5,24.86,372.9,Dist_07,Rep_009
ORD100383,2025-12-02,North,Punjab,Amritsar,E-commerce,Home Care,CleanEdge,Floor Cleaner 1L,15.0,77.88,4.1,74.69,1120.35,Dist_08,Rep_022
ORD104404,2024-08-02,West,Gujarat, Surat ,HoReCa,Dairy,MooGold,Milk 500ml,9.0,108.81,5.6,102.72,924.48,Dist_05,Rep_023
ORD107423,2024-02-01,South,Karnataka,Mysuru,General Trade,Dairy,MooGold,Milk 500ml,14.0,259.16,10.7,231.43,3240.02,Dist_01,Rep_040
ORD101786,2025-12-03,North,Punjab,Ludhiana,General Trade,Snacks,MunchWell,Chips 52g,16.0,87.14,16.3,72.94,1167.04,Dist_01,Rep_016
ORD107090,2024-06-12,West,Maharashtra,Mumbai,E-commerce,Home Care,CleanEdge,Dishwash 500ml,12.0,77.2,14.6,65.93,791.16,Dist_04,Rep_037
ORD104750,2025-05-01,North,UP,Kanpur,HoReCa,Beverages,MorningBrew,Energy Drink 300ml,18.0,141.55,16.1,118.76,2137.68,Dist_09,Rep_002
ORD106802,2025-04-14,North,UP,Kanpur,General Trade,Personal Care,GlowSkin,Face Wash 100ml,18.0,53.55,17.9,43.96,791.28,Dist_13,Rep_029
ORD108428,2025-07-12,West,Maharashtra,Mumbai,E-commerce,Beverages,ChillJuice,Juice 1L,11.0,111.3,7.4,103.06,1133.66,Dist_12,Rep_039
ORD104156,2024-07-08,Central,Chhattisgarh,Raipur,General Trade,Personal Care,GlowSkin,Soap 100g,13.0,116.83,13.4,101.17,1315.21,Dist_05,Rep_004
ORD108048,2024-03-12,North,UP, Kanpur ,General Trade,Personal Care,PureLather,Soap 100g,12.0,205.48,6.7,191.71,2300.52,Dist_06,Rep_016
ORD105532,2024-12-14,South,Tamil Nadu,Chennai,General Trade,Dairy,DairyFresh,Curd 400g,12.0,166.96,1.4,164.62,1975.44,Dist_01,Rep_023
ORD103241,2025-04-26,North,Punjab,Amritsar,Modern Trade,Beverages,MorningBrew,Juice 1L,13.0,71.61,5.7,67.53,877.89,Dist_06,Rep_013
ORD103342,2024-05-29,West,Maharashtra,Pune,General Trade,Snacks,MunchWell,Namkeen 200g,13.0,61.72,12.9,53.76,698.88,Dist_14,Rep_024
ORD100648,2024-10-01,East,Odisha,Bhubaneswar,Modern Trade,Personal Care,FreshDay,Face Wash 100ml,9.0,196.86,19.4,158.67,1428.03,Dist_14,Rep_002
ORD101620,2025-03-28,Central,Madhya Pradesh,Indore,General Trade,Personal Care,FreshDay,Soap 100g,10.0,269.33,8.8,245.63,2456.3,Dist_03,Rep_033
ORD105218,2024-03-12,East,West Bengal,Kolkata,Modern Trade,Personal Care,FreshDay,Face Wash 100ml,14.0,127.36,14.9,108.38,1517.32,Dist_15,Rep_011
ORD100550,2025-01-29,East,Odisha,Bhubaneswar,General Trade,Snacks,MunchWell,Chips 52g,12.0,76.29,,66.98,803.76,Dist_11,
ORD101839,2025-01-23,North,Punjab,Amritsar,E-commerce,Snacks,CrunchTime,Namkeen 200g,11.0,87.09,17.3,72.02,792.22,Dist_13,Rep_035
ORD100577,2024-07-10,South,Telangana,Hyderabad,Modern Trade,Snacks,MunchWell,Chips 52g,13.0,46.9,7.5,43.38,563.94,Dist_15,Rep_002
ORD105347,2025-02-20,Central,Madhya Pradesh,Indore,HoReCa,Dairy,PureCow,Ice Cream 1L,10.0,166.74,7.3,154.57,1545.7,Dist_12,Rep_027
ORD106446,2024-04-30,North,UP,Noida,Modern Trade,Dairy,DairyFresh,Paneer 200g,12.0,81.57,14.2,69.99,839.88,Dist_15,Rep_006
ORD100719,2025-09-23,South,Tamil Nadu,Coimbatore,General Trade,Dairy,PureCow,Butter 100g,14.0,261.99,15.5,221.38,3099.32,Dist_02,Rep_017
ORD107205,2025-06-30,South,Telangana,Hyderabad,Modern Trade,Personal Care,PureLather,Soap 100g,13.0,198.4,14.2,170.23,2212.99,Dist_05,Rep_038
ORD101390,2024-02-06,North,UP,Kanpur,General Trade,Home Care,CleanEdge,Floor Cleaner 1L,7.0,98.9,11.4,87.63,613.41,Dist_02,Rep_018
ORD101158,2025-05-09,North,UP,Noida,HoReCa,Personal Care,PureLather,Face Wash 100ml,13.0,169.1,12.8,147.46,1916.98,Dist_03,Rep_034
ORD104419,2024-08-09,West,Gujarat,Surat,General Trade,Dairy,PureCow,Curd 400g,9.0,104.93,8.6,95.91,863.19,Dist_13,Rep_033
ORD102821,2024-07-05,North,UP,Lucknow,General Trade,Home Care,CleanEdge,Detergent 1kg,14.0,111.7,11.4,98.97,1385.58,Dist_09,Rep_014
ORD106658,2024-08-13,North,UP,Kanpur,Modern Trade,Home Care,SparkleHome,Floor Cleaner 1L,16.0,235.59,0.3,234.88,3758.08,Dist_10,Rep_027
ORD108487,2024-05-20,South,Karnataka,Bengaluru,General Trade,Beverages,FizzUp,Iced Tea 500ml,17.0,105.03,3.8,101.04,1717.68,Dist_12,Rep_029
ORD100918,2024-08-15,North,Punjab,Amritsar,Modern Trade,Beverages,FizzUp,Energy Drink 300ml,12.0,69.71,7.4,64.55,774.6,Dist_04,Rep_017
ORD100996,2025-03-13,East,Odisha,Bhubaneswar,General Trade,Dairy,DairyFresh,Curd 400g,11.0,184.75,9.1,167.94,1847.34,Dist_02,Rep_022
ORD102920,2025-10-26,North,Punjab,Amritsar,E-commerce,Dairy,PureCow,Ice Cream 1L,17.0,75.71,7.3,70.18,1193.06,Dist_14,Rep_006
ORD105000,2024-03-28,East,West Bengal,Kolkata,Modern Trade,Dairy,DairyFresh,Milk 500ml,14.0,246.67,15.4,208.68,2921.52,Dist_13,Rep_013
ORD101676,2024-09-27,South,Telangana,Hyderabad,E-commerce,Dairy,MooGold,Milk 500ml,13.0,51.64,2.1,50.56,657.28,Dist_01,Rep_012
ORD105953,2025-05-01,South,Karnataka,Mysuru,General Trade,Dairy,MooGold,Ice Cream 1L,17.0,112.14,12.5,98.12,1668.04,Dist_04,Rep_033
ORD103369,2025-06-18,Central,Chhattisgarh,Raipur,E-commerce,Dairy,MooGold,Milk 500ml,6.0,287.22,3.5,277.17,1663.02,Dist_01,Rep_015
ORD105390,2024-11-17,West,Gujarat,Surat,General Trade,Dairy,PureCow,Curd 400g,5.0,216.91,2.7,211.05,1055.25,Dist_09,Rep_005
ORD108399,2025-05-25,North,Delhi,New Delhi,HoReCa,Beverages,ChillJuice,Iced Tea 500ml,24.0,96.67,4.6,92.22,2213.28,Dist_15,Rep_005
ORD108656,2024-08-31,West,Gujarat,Ahmedabad,Modern Trade,Dairy,DairyFresh,Ice Cream 1L,9.0,106.26,0.0,106.26,956.34,Dist_02,Rep_036
ORD107628,2025-07-09,North,Delhi,New Delhi,Modern Trade,Dairy,PureCow,Curd 400g,13.0,99.06,17.4,81.82,1063.66,Dist_05,Rep_036
ORD101723,2025-05-11,North,UP,Noida,HoReCa,Home Care,CleanEdge,Dishwash 500ml,13.0,215.85,15.1,183.26,2382.38,Dist_04,Rep_013
ORD108762,2025-08-29,Central,Madhya Pradesh,Indore,HoReCa,Dairy,DairyFresh,Butter 100g,12.0,307.38,0.0,307.38,3688.56,Dist_06,Rep_018
ORD101539,2025-12-30,South,Tamil Nadu,Chennai,General Trade,Dairy,PureCow,Paneer 200g,14.0,189.55,19.1,153.35,2146.9,Dist_04,Rep_030
ORD103117,2025-03-05,South,Karnataka,Bengaluru,Modern Trade,Beverages,MorningBrew,Energy Drink 300ml,14.0,136.78,4.9,130.08,1821.12,Dist_08,Rep_034
ORD105954,2024-11-07,South,Tamil Nadu,Chennai,Modern Trade,Snacks,GoldenBite,Chips 52g,18.0,93.76,3.5,90.48,1628.64,Dist_13,Rep_001
ORD105022,2025-09-20,West,Maharashtra,NAGPUR,General Trade,Personal Care,PureLather,Toothpaste 150g,12.0,133.84,11.1,118.98,1427.76,Dist_14,Rep_029
ORD101344,2024-09-21,Central,Madhya Pradesh,Bhopal,Modern Trade,Snacks,GoldenBite,Namkeen 200g,8.0,110.9,10.5,99.26,794.08,Dist_11,Rep_025
ORD101637,2025-09-14,Central,Madhya Pradesh, Indore ,E-commerce,Home Care,CleanEdge,Floor Cleaner 1L,10.0,226.11,12.3,198.3,1983.0,Dist_01,Rep_009
ORD107743,2024-10-30,Central,Madhya Pradesh,Bhopal,E-commerce,Snacks,MunchWell,Biscuits 150g,14.0,100.15,13.7,86.43,1210.02,Dist_06,Rep_031
ORD106119,2024-05-01,North,Delhi,New Delhi,General Trade,Personal Care,FreshDay,Toothpaste 150g,12.0,195.72,1.1,193.57,2322.84,Dist_10,Rep_030
ORD100790,2024-05-17,North,UP,Kanpur,General Trade,Dairy,PureCow,Butter 100g,8.0,65.01,11.4,57.6,460.8,Dist_12,Rep_009
ORD102167,2024-08-18,South,Tamil Nadu,Chennai,General Trade,Snacks,GoldenBite,Chips 52g,13.0,114.99,12.9,100.16,1302.08,Dist_06,Rep_031
ORD108684,2025-09-22,South,Karnataka,Bengaluru,HoReCa,Dairy,PureCow,Milk 500ml,10.0,284.87,3.4,275.18,2751.8,Dist_07,Rep_013
ORD104153,2024-07-21,North,UP,Kanpur,General Trade,Dairy,PureCow,Curd 400g,10.0,306.78,15.6,258.92,2589.2,Dist_03,Rep_023
ORD108160,2024-03-25,South,Tamil Nadu,Chennai,General Trade,Dairy,MooGold,Milk 500ml,9.0,98.09,5.5,92.7,834.3,Dist_02,Rep_017
ORD101584,2025-12-09,North,UP,Kanpur,General Trade,Snacks,MunchWell,Biscuits 150g,7.0,88.56,8.1,81.39,569.73,Dist_13,Rep_027
ORD106303,2025-10-09,North,Punjab,ludhiana,General Trade,Beverages,FizzUp,Energy Drink 300ml,9.0,26.87,10.8,23.97,215.73,Dist_02,Rep_032
ORD107048,2025-05-12,Central,Chhattisgarh,Raipur,E-commerce,Snacks,GoldenBite,Cookies 100g,14.0,104.64,19.9,83.82,1173.48,Dist_09,Rep_025
ORD102406,2025-05-24,North,Punjab,Ludhiana,General Trade,Beverages,MorningBrew,Juice 1L,18.0,144.82,7.7,133.67,2406.06,Dist_15,Rep_020
ORD107737,2025-02-16,West,Maharashtra,Mumbai,General Trade,Beverages,ChillJuice,Juice 1L,15.0,22.78,,20.71,310.65,Dist_14,Rep_002
ORD103730,2025-11-22,West,Maharashtra,NAGPUR,Modern Trade,Dairy,MooGold,Butter 100g,13.0,27.57,15.8,23.21,301.73,Dist_08,Rep_037
ORD103153,2025-05-09,South,Tamil Nadu,Coimbatore,General Trade,Personal Care,FreshDay,Soap 100g,7.0,79.39,6.7,74.07,518.49,Dist_10,Rep_016
ORD106679,2024-07-19,North,Punjab,Amritsar,General Trade,Dairy,MooGold,Paneer 200g,7.0,127.66,5.8,120.26,841.82,Dist_09,Rep_039
ORD105895,2025-03-28,North,UP,Lucknow,Modern Trade,Beverages,MorningBrew,Energy Drink 300ml,13.0,102.95,11.8,90.8,1180.4,Dist_09,Rep_028
ORD102865,2024-12-11,North,UP,Kanpur,Modern Trade,Home Care,SparkleHome,Floor Cleaner 1L,10.0,83.86,1.3,82.77,827.7,Dist_01,Rep_020
ORD101945,2024-05-26,North,Punjab,Ludhiana,E-commerce,Personal Care,PureLather,Face Wash 100ml,11.0,85.62,12.6,74.83,823.13,Dist_15,Rep_008
ORD102781,2024-01-29,South,Karnataka,Mysuru,HoReCa,Personal Care,PureLather,Soap 100g,15.0,216.36,4.5,206.62,3099.3,Dist_10,Rep_019
ORD105902,2025-05-10,North,Punjab,Ludhiana,General Trade,Dairy,PureCow,Ice Cream 1L,22.0,149.95,5.1,142.3,3130.6,Dist_06,Rep_039
ORD100341,2025-05-07,Central,Chhattisgarh,Raipur,General Trade,Beverages,FizzUp,Cola 250ml,13.0,59.72,16.5,49.87,648.31,Dist_03,Rep_028
ORD103020,2025-12-16,Central,Madhya Pradesh,Indore,General Trade,Personal Care,GlowSkin,Shampoo 200ml,18.0,143.62,9.2,130.41,2347.38,Dist_14,Rep_027
ORD103648,2024-04-18,Central,Madhya Pradesh,Indore,Modern Trade,Dairy,PureCow,Paneer 200g,9.0,205.04,14.7,174.9,1574.1,Dist_08,Rep_040
ORD105681,2024-11-07,North,Punjab,Amritsar,General Trade,Dairy,DairyFresh,Curd 400g,9.0,304.88,6.7,284.45,2560.05,Dist_12,Rep_013
ORD105597,2024-03-23,North,Punjab,Ludhiana,Modern Trade,Dairy,MooGold,Butter 100g,11.0,71.59,18.7,58.2,640.2,Dist_02,Rep_031
ORD103961,2024-07-24,South,Karnataka,Bengaluru,General Trade,Dairy,DairyFresh,Ice Cream 1L,13.0,297.4,4.8,283.12,3680.56,Dist_11,Rep_034
ORD103851,2025-12-23,West,Maharashtra,nagpur,General Trade,Snacks,CrunchTime,Chips 52g,20.0,91.47,11.6,80.86,1617.2,Dist_02,Rep_001
ORD107966,2025-11-01,South,Karnataka,Bengaluru,E-commerce,Snacks,MunchWell,Chips 52g,17.0,70.37,2.3,68.75,1168.75,Dist_08,Rep_033
ORD101819,2024-03-03,North,Punjab,Amritsar,General Trade,Snacks,CrunchTime,Cookies 100g,9.0,93.03,1.3,91.82,826.38,Dist_08,Rep_040
ORD105675,2025-08-03,North,Punjab,Amritsar,HoReCa,Dairy,PureCow,Butter 100g,6.0,79.68,4.0,76.49,458.94,Dist_08,Rep_028
ORD106917,2025-07-08,East,Odisha,Bhubaneswar,Modern Trade,Beverages,MorningBrew,Energy Drink 300ml,10.0,78.95,19.9,63.24,632.4,Dist_14,Rep_039
ORD100545,2025-07-19,East,Odisha,Bhubaneswar,E-commerce,Personal Care,GlowSkin,Shampoo 200ml,11.0,162.94,0.0,162.94,1792.34,Dist_03,Rep_031
ORD105803,2025-02-01,South,Telangana,Hyderabad,HoReCa,Dairy,MooGold,Butter 100g,7.0,121.64,5.5,114.95,804.65,Dist_03,Rep_021
ORD105673,2024-05-15,South,Karnataka,Mysuru,Modern Trade,Snacks,MunchWell,Cookies 100g,16.0,37.64,1.4,37.11,593.76,Dist_07,Rep_018
ORD106132,2024-06-04,Central,Madhya Pradesh,Bhopal,General Trade,Beverages,FizzUp,Energy Drink 300ml,17.0,148.4,4.3,142.02,2414.34,Dist_14,Rep_002
ORD100389,2025-08-16,North,Delhi,New Delhi,General Trade,Snacks,CrunchTime,Chips 52g,16.0,93.81,6.6,87.62,1401.92,Dist_07,Rep_036
ORD104218,2024-12-17,East,West Bengal,Kolkata,Modern Trade,Snacks,CrunchTime,Namkeen 200g,12.0,61.19,9.8,55.19,662.28,Dist_11,Rep_032
ORD102143,2024-08-31,Central,Madhya Pradesh,Indore,General Trade,Beverages,MorningBrew,Cola 250ml,16.0,48.86,8.8,44.56,712.96,Dist_15,Rep_028
ORD108410,2024-12-31,North,Punjab,Amritsar,HoReCa,Beverages,FizzUp,Energy Drink 300ml,10.0,143.73,12.3,126.05,1260.5,Dist_05,Rep_004
ORD102833,2025-10-20,East,West Bengal,Kolkata,E-commerce,Personal Care,PureLather,Soap 100g,15.0,47.74,5.1,45.31,679.65,Dist_06,Rep_021
ORD102502,2025-02-04,North,Delhi,New Delhi,Modern Trade,Personal Care,FreshDay,Face Wash 100ml,13.0,125.3,0.0,125.3,1628.9,Dist_12,Rep_014
ORD104118,2024-12-16,North,UP,Lucknow,General Trade,Snacks,MunchWell,Namkeen 200g,13.0,16.05,10.5,14.36,186.68,Dist_06,Rep_001
ORD100970,2024-05-08,Central,Chhattisgarh,Raipur,General Trade,Beverages,FizzUp,Cola 250ml,13.0,95.66,5.3,90.59,1177.67,Dist_05,Rep_016
ORD106723,2024-08-25,South,Telangana,HYDERABAD,E-commerce,Beverages,MorningBrew,Energy Drink 300ml,12.0,40.29,6.8,37.55,450.6,Dist_02,Rep_017
ORD100313,2024-11-11,West,Maharashtra,Nagpur,General Trade,Beverages,FizzUp,Energy Drink 300ml,14.0,115.95,4.6,110.62,1548.68,Dist_08,Rep_028
ORD105236,2025-05-02,Central,Madhya Pradesh,Indore,General Trade,Dairy,DairyFresh,Curd 400g,7.0,179.6,20.0,143.68,1005.76,Dist_02,Rep_004
ORD108503,2025-09-14,South,Tamil Nadu,Chennai,General Trade,Dairy,DairyFresh,Curd 400g,11.0,188.24,0.0,188.24,2070.64,Dist_06,Rep_031
ORD106782,2024-12-01,Central,Madhya Pradesh,Indore,E-commerce,Home Care,SparkleHome,Detergent 1kg,13.0,61.55,9.8,55.52,721.76,Dist_12,Rep_031
ORD103297,2025-01-26,South,Tamil Nadu,Coimbatore,HoReCa,Snacks,GoldenBite,Biscuits 150g,9.0,117.57,4.1,112.75,1014.75,Dist_11,Rep_035
ORD104435,2024-11-28,West,Gujarat,Surat,HoReCa,Home Care,CleanEdge,Floor Cleaner 1L,12.0,96.01,10.5,85.93,1031.16,Dist_03,Rep_002
ORD103080,2024-07-18,South,Tamil Nadu,Coimbatore,HoReCa,Beverages,ChillJuice,Energy Drink 300ml,11.0,21.71,11.6,19.19,211.09,Dist_12,Rep_007
ORD100218,2024-01-26,West,Gujarat,Ahmedabad,General Trade,Personal Care,PureLather,Toothpaste 150g,14.0,251.27,4.2,240.72,3370.08,Dist_05,Rep_039
ORD102414,2025-03-12,North,Punjab,Amritsar,General Trade,Dairy,DairyFresh,Butter 100g,,165.07,,153.18,1684.98,Dist_05,
ORD104291,2025-08-09,North,UP,KANPUR,Modern Trade,Home Care,SparkleHome,Floor Cleaner 1L,10.0,204.03,0.0,204.03,2040.3,Dist_01,Rep_015
ORD101812,2025-01-01,South,Karnataka,Bengaluru,HoReCa,Personal Care,GlowSkin,Face Wash 100ml,7.0,210.3,9.1,191.16,1338.12,Dist_08,Rep_027
ORD108435,2025-05-12,Central,Madhya Pradesh,Bhopal,General Trade,Snacks,CrunchTime,Namkeen 200g,12.0,51.51,9.8,46.46,557.52,Dist_12,Rep_007
ORD102996,2025-12-17,West,Maharashtra,Mumbai,General Trade,Snacks,CrunchTime,Chips 52g,9.0,57.32,12.6,50.1,450.9,Dist_10,Rep_026
ORD102505,2024-12-19,South,Tamil Nadu,Chennai,General Trade,Snacks,GoldenBite,Cookies 100g,13.0,111.31,7.4,103.07,1339.91,Dist_08,Rep_038
ORD106113,2024-03-03,East,West Bengal,Kolkata,E-commerce,Snacks,CrunchTime,Namkeen 200g,11.0,71.56,5.8,67.41,741.51,Dist_05,Rep_006
ORD108490,2025-12-04,East,West Bengal,Kolkata,General Trade,Beverages,ChillJuice,Cola 250ml,11.0,122.17,4.8,116.31,1279.41,Dist_11,Rep_024
ORD106236,2024-08-04,Central,Chhattisgarh,Raipur,Modern Trade,Snacks,GoldenBite,Cookies 100g,18.0,114.81,9.6,103.79,1868.22,Dist_02,Rep_009
ORD106032,2024-08-08,West,Gujarat,Surat,Modern Trade,Personal Care,PureLather,Face Wash 100ml,16.0,141.35,11.8,124.67,1994.72,Dist_07,Rep_033
ORD105139,2025-02-20,Central,Madhya Pradesh,INDORE,Modern Trade,Personal Care,PureLather,Face Wash 100ml,16.0,155.2,,138.13,2210.08,Dist_06,Rep_005
ORD107455,2024-01-19,West,Gujarat,Ahmedabad,General Trade,Dairy,MooGold,Butter 100g,11.0,28.54,9.3,25.89,284.79,Dist_01,Rep_002
ORD107466,2024-10-20,Central,Madhya Pradesh,Bhopal,General Trade,Home Care,CleanEdge,Dishwash 500ml,18.0,219.16,7.5,202.72,3648.96,Dist_12,Rep_012
ORD105567,2025-01-13,West,Maharashtra,Mumbai,Modern Trade,Dairy,MooGold,Curd 400g,8.0,188.39,14.3,161.45,1291.6,Dist_08,Rep_006
ORD102979,2025-06-24,North,Delhi,New Delhi,HoReCa,Personal Care,FreshDay,Toothpaste 150g,8.0,170.35,5.5,160.98,1287.84,Dist_01,Rep_002
ORD107459,2025-12-05,Central,Madhya Pradesh,indore,Modern Trade,Dairy,DairyFresh,Milk 500ml,9.0,49.76,9.3,45.13,406.17,Dist_12,Rep_001
ORD103704,2024-01-10,North,UP,Noida,E-commerce,Snacks,MunchWell,Cookies 100g,10.0,112.08,10.0,100.87,1008.7,Dist_10,Rep_035
